Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type
Carhartt Sweater,Carhartt,29.0,3,10,5,725,Sweatshirt getragen,https://www.vinted.fr/items/4212979194-carhartt-sweater,sweats
Carhartt,Carhartt,13.0,3,11,4,33,"Carhartt-Sweatshirt mit Rundhalsausschnitt und karierter Brusttasche.

Größe S (kann M passen):
	• Lockere Passform, Oversize-Passform
	• Die Länge des Produkts und die Ärmel ermöglichen eine bequeme Passform auch in Größe M.

Ausgestattet mit hochwertigem Material, elastischen Bündchen und bequemer Passform.",https://www.vinted.fr/items/5623001021-carhartt,sweats
Carhartt Chase ,Carhartt,28.0,3,11,1,1,Carhartt chase Crewneck,https://www.vinted.fr/items/2088468939-carhartt-chase,sweats
Carhartt Sweatshirt,Carhartt,35.0,3,18,No rating,No evaluations,No description,https://www.vinted.fr/items/4755194437-carhartt-sweatshirt,sweats
vintage carhartt hoodie ,Carhartt,33.0,3,18,No rating,No evaluations,No description,https://www.vinted.fr/items/4172188353-vintage-carhartt-hoodie,sweats
"Blauer Carhartt Sweater, Größe XS",Carhartt,32.0,3,12,No rating,No evaluations,No description,https://www.vinted.fr/items/4029414371-blauer-carhartt-sweater-grosse-xs,sweats
"Carharrt Sweater Gr. M, Farbe Mint",Carhartt,25.0,3,9,No rating,No evaluations,No description,https://www.vinted.fr/items/5894101734-carharrt-sweater-gr-m-farbe-mint,sweats
Carhartt Sweatshirt Schwarz M,Carhartt,30.0,3,16,No rating,No evaluations,Ist meinem Freund mittlerweile zu klein.,https://www.vinted.fr/items/5825935876-carhartt-sweatshirt-schwarz-m,sweats
Carhartt Sweatshirt,Carhartt,20.0,4,7,5,151,"Kaum getragenes Sweatshirt 
Männer S",https://www.vinted.fr/items/4520639404-carhartt-sweatshirt,sweats
Rote Carhartt Jacke,Carhartt,20.0,3,7,5,2,"Ich habe die Jacke zum Geburtstag bekommen und fast nie getragen sie ist in einem Top Zustand.

Bei Fragen gerne melden,
mit freundlichen Grüßen Jakob Rassbach",https://www.vinted.fr/items/5909719070-rote-carhartt-jacke,sweats
Carhartt Pullover grau,Carhartt,20.0,3,8,4.6,27,Bei Interesse gerne melden :),https://www.vinted.fr/items/5097962973-carhartt-pullover-grau,sweats
Carhartt Sweatshirt Gr M,Carhartt,20.0,3,8,4.8,77,"Guter Zustand 
gr M",https://www.vinted.fr/items/3368158996-carhartt-sweatshirt-gr-m,sweats
Grauer Sweater - Carhartt,Carhartt,19.0,3,8,4.6,21,Oft getragen,https://www.vinted.fr/items/1683256585-grauer-sweater-carhartt,sweats
Schwarzer Sweater - Carhartt,Carhartt,19.0,3,8,4.6,21,Wenig getragen,https://www.vinted.fr/items/1683251239-schwarzer-sweater-carhartt,sweats
schwarzer Sweater von Carhartt,Carhartt,25.0,3,10,5,1,Sehr gut erhaltener schwarzer Sweater von Carhartt in Gr. S,https://www.vinted.fr/items/2732857738-schwarzer-sweater-von-carhartt,sweats
Carhartt x Perks and Mini Sweater cooles Teil,Carhartt,20.0,4,7,4.8,39,"Special Carhartt x Perks and Mini Sweater ""Radio Club""",https://www.vinted.fr/items/3415533347-carhartt-x-perks-and-mini-sweater-cooles-teil,sweats
Carhartt Sweater,Carhartt,34.0,3,14,5,284,Ich verkaufe meinen sehr schönen Pullover von Carhartt in der Größe M.,https://www.vinted.fr/items/4435602032-carhartt-sweater,sweats
Grauer Carharttsweater,Carhartt,32.0,3,145,4,33,"Sehr guter Zustand, kaum getragen",https://www.vinted.fr/items/2682894124-grauer-carharttsweater,sweats
Carharrt Pulli,Carhartt,30.0,3,12,5,40,Selten getragen,https://www.vinted.fr/items/4022421294-carharrt-pulli,sweats
Carhartt Pullover,Carhartt,30.0,3,13,5,14,"1x getragen, Rostfarben",https://www.vinted.fr/items/1390789608-carhartt-pullover,sweats
Carhartt Sweatshirt ,Carhartt,20.0,2,13,No rating,No evaluations,"Ich möchte mich auf diesem Wegen von meinem grauen Carhartt Sweatshirt trennen. I h hab an geschenkt bekommen, jedoch trifft er nicht meinen Geschmack. (dreimal getragen)",https://www.vinted.fr/items/3354287478-carhartt-sweatshirt,sweats
Carhartt Pullover ,Carhartt,32.75,4,28,No rating,No evaluations,Verkaufe Carhartt Pullover Größe XL.,https://www.vinted.fr/items/2532340812-carhartt-pullover,sweats
Schwarzer Carhartt Pullover ,Carhartt,35.0,3,24,No rating,No evaluations,"Größe xs 
Sehr neu",https://www.vinted.fr/items/3090729876-schwarzer-carhartt-pullover,sweats
Carhartt Hoodie Lila ,Carhartt,30.0,3,122,4.1,36,Kaum getragen,https://www.vinted.fr/items/3225858215-carhartt-hoodie-lila,sweats
Carhartt Vintage Sweater size L,Carhartt,17.0,3,4,4.9,35,"Carhartt Vintage Sweater size L 

📦fast shipping",https://www.vinted.fr/items/5535479926-carhartt-vintage-sweater-size-l,sweats
Carhartt x La Haine sweat,Carhartt,500.0,3,35,4,65,"Carhartt x La Haine collab 
Very good condition
From Carhartt Brussels store in 2021

#lahaine #carharttlahaine",https://www.vinted.fr/items/5321620091-carhartt-x-la-haine-sweat,sweats
Carhartt Long Sleeve,Carhartt,20.0,3,8,5,33,"Carhartt Long Sleeve
Size M
paar mal getragen",https://www.vinted.fr/items/3562503534-carhartt-long-sleeve,sweats
Carhartt Sweater grau Gr. L Pullover,Carhartt,30.0,3,12,5,65,"Super bequem und gemütlich 
Wenig getragen",https://www.vinted.fr/items/5739285324-carhartt-sweater-grau-gr-l-pullover,sweats
Grauer carhartt sweater,Carhartt,30.0,3,14,5,17,"•Guter Zustand 
•Keine Gebrauchsspuren 
•cool",https://www.vinted.fr/items/3608271023-grauer-carhartt-sweater,sweats
Carhartt Pullover,Carhartt,38.5,3,25,4.7,31,Er wurde selten getragen.,https://www.vinted.fr/items/5612428594-carhartt-pullover,sweats
Carhartt Santa Fe Sweat,Carhartt,35.0,3,9,5,88,"So gut wie garnicht getragen 
Schrankhüter",https://www.vinted.fr/items/5712164380-carhartt-santa-fe-sweat,sweats
carhartt pullover,Carhartt,28.0,3,10,5,34,"carhartt pullover wie neu!!

#carhartt #farbenfroh #pink #sweater",https://www.vinted.fr/items/3795689661-carhartt-pullover,sweats
Carhartt Sweater braun L,Carhartt,35.0,3,83,No rating,No evaluations,"Ich verkaufe meinen Carhartt Sweater in braun und Größe L
Bei Interesse gerne melden!",https://www.vinted.fr/items/4802585508-carhartt-sweater-braun-l,sweats
Carhartt Sweatshirt,Carhartt,20.0,4,31,4.7,13,"Guten Tag, ich verkaufe einen Carhartt Sweater in der Größe XL. Schriftzug ist minimal heller als auf den Bildern. Bei Fragen gerne melden",https://www.vinted.fr/items/4932516795-carhartt-sweatshirt,sweats
Carhartt Pullover,Carhartt,38.0,3,16,4.4,14,Neu nur paar mal getragen,https://www.vinted.fr/items/5608502734-carhartt-pullover,sweats
Carhartt Crewneck Sweater beige/rot Size M,Carhartt,28.0,3,14,4.8,52,"Servus, der Sweater ist noch in einem sehr guten Zustand.
Bei Fragen gerne melden :)",https://www.vinted.fr/items/5303232136-carhartt-crewneck-sweater-beigerot-size-m,sweats
Carhartt Crewneck in Schwarz,Carhartt,25.0,3,11,3,8,"• Carhartt Crewneck mit Logo vorne
• Schwarz
• Größe XL
• Neupreis 80€
• Zustand 10/10

Bezahlung bitte nur per Paypal oder Direktüberweisung! Preise sind verhandelbar :)",https://www.vinted.fr/items/4750090906-carhartt-crewneck-in-schwarz,sweats
Jersey Carhartt,Carhartt,110.0,1,0,5,6,Nuevo sin estrenar,https://www.vinted.fr/items/5694071610-jersey-carhartt,sweats
Carharrt schwarz ,Carhartt,40.0,1,20,No rating,No evaluations,"So gut wie neu nicht einmal getragen 
Größe L 
Bei Rückfragen Bitte melden",https://www.vinted.fr/items/4266977645-carharrt-schwarz,sweats
Carhartt script embroidery sweat Größe XL,Carhartt,35.0,3,24,5,90,"Carhartt script embroidery sweat, blau, Größe XL.

Keine Flecken, keine Löcher.

Für fragen, gerne melden. 🙋🏼‍♂️",https://www.vinted.fr/items/5646556398-carhartt-script-embroidery-sweat-grosse-xl,sweats
Carhartt Pullover // wie neu // L,Carhartt,40.0,3,36,No rating,No evaluations,"Verkaufe meinen schwarzen Carhartt Pullover, welchen ich kaum getragen habe (Max. 10x)",https://www.vinted.fr/items/1234817523-carhartt-pullover-wie-neu-l,sweats
Carhartt Chase Sweat M black,Carhartt,35.0,3,24,5,9,"Carhartt Chase Sweat 
Größe M 
Farbe black

Neupreis 79€

Getragen aber Top Zustand!",https://www.vinted.fr/items/5449009473-carhartt-chase-sweat-m-black,sweats
Longsleeve Carhartt Shirt blasses altrosa,Carhartt,17.0,4,4,4.8,25,Blasses altrose mit leichten batik-effekt,https://www.vinted.fr/items/5407998643-longsleeve-carhartt-shirt-blasses-altrosa,sweats
Carhartt Sweater,Carhartt,35.0,3,34,5,16,"Navyblauer Vintage Carhartt Sweater, sitzt eher baggy, dicker Stoff",https://www.vinted.fr/items/5545302408-carhartt-sweater,sweats
Carhartt Chase Sweatshirt,Carhartt,50.0,2,10,5,6,"Sweatshirt in Pflaumenfarbe, perfekter Zustand. Versand inklusive.",https://www.vinted.fr/items/5908104437-carhartt-chase-sweatshirt,sweats
Carharrt crewneck,Carhartt,35.0,4,11,5,1,Carharrt creek in Grau Schwarz in gr xxl,https://www.vinted.fr/items/5772019754-carharrt-crewneck,sweats
Carhartt Chase Sweater ,Carhartt,37.0,3,14,5,1132,"- S, sitzt S/M
- grau
- ohne Mängel
- Neupreis 65€

#carharttlillys123",https://www.vinted.fr/items/2350607744-carhartt-chase-sweater,sweats
Carhartt Pullover ,Carhartt,30.0,2,12,4.3,28,"Keine Flecken 
Oversized
Kaum getragen",https://www.vinted.fr/items/1950649791-carhartt-pullover,sweats
Carhartt Adam Kimmel Logo Sweatshirt,Carhartt,30.0,2,10,1,1,"Carhartt Adam Kimmel Logo Sweatshirt, Streetwear, Größe M",https://www.vinted.fr/items/4611536124-carhartt-adam-kimmel-logo-sweatshirt,sweats
Carhartt Pulli L,Carhartt,35.0,3,13,5,185,"#carharttwip #carharttvintage #vinatage #usedlook #washedlook #carharttworkwear 

winzige Löcher am Kragen, kaum sichtbar",https://www.vinted.fr/items/5805387102-carhartt-pulli-l,sweats
Carhartt Sweater (lila),Carhartt,20.0,2,9,5,1,"Das Sweater ist eher lila als blau. Handykamera erfasst die Farbe nicht so gut. Letztes Bild zeigt den Farbton. 
Fällt normal aus.",https://www.vinted.fr/items/2903510853-carhartt-sweater-lila,sweats
Schlichter Carhartt Pullover,Carhartt,19.0,4,9,4.9,102,"•⁠  ⁠Zustand und Maße: siehe Bilder.

•⁠  ⁠Bevorzugt per Paypal, über das Vinted-System aber auch möglich.

•⁠  ⁠Bei weiteren Fragen gerne melden 🙂",https://www.vinted.fr/items/4870205485-schlichter-carhartt-pullover,sweats
Bedruckter Carhartt Pulli,Carhartt,44.0,3,19,4.8,32,"Sehr gut getragener Zustand. keine Flecken, keine Löcher",https://www.vinted.fr/items/3475950288-bedruckter-carhartt-pulli,sweats
Carhartt Pullover ,Carhartt,25.0,3,6,5,3,"guter Zustand, Größe wie angegeben",https://www.vinted.fr/items/3481629150-carhartt-pullover,sweats
Carhartt Pullover,Carhartt,15.0,2,1,5,29,"Carhartt Pullover 
Größe L",https://www.vinted.fr/items/5946666372-carhartt-pullover,sweats
Gestreifter Sweater mit Kragen - carhartt,Carhartt,45.0,3,44,5,8,"Kaum getragen, sehr guter Zustand. 

Fitted M",https://www.vinted.fr/items/4025413481-gestreifter-sweater-mit-kragen-carhartt,sweats
carhartt sweater vintage,Carhartt,30.0,3,18,4.4,21,"Selten getragen 
Zwei Löcher unten zum croppen sieht man von außen nicht 
nicht übers System kaufen 
Bei Fragen gerne melden",https://www.vinted.fr/items/5199186254-carhartt-sweater-vintage,sweats
Carhartt Hooded Berkley Sweat Hoodie,Carhartt,45.0,3,14,No rating,No evaluations,Neu mit Etikett,https://www.vinted.fr/items/4010262323-carhartt-hooded-berkley-sweat-hoodie,sweats
Carhartt langarmshirt ,Carhartt,30.0,3,11,No rating,No evaluations,"langarmshirt von carhartt, maximal 3 mal getragen",https://www.vinted.fr/items/1456542251-carhartt-langarmshirt,sweats
Carhartt Sweater S,Carhartt,40.0,3,14,5,12,"Der Pulli wurde nicht allzu häufig getragen, dementsprechend guter Zustand.",https://www.vinted.fr/items/5381947502-carhartt-sweater-s,sweats
Hellgrauer Carhartt Sweater Gr. S,Carhartt,10.0,4,2,4.7,12,No description,https://www.vinted.fr/items/5762003006-hellgrauer-carhartt-sweater-gr-s,sweats
Dickes Sweatshirt von Carhartt,Carhartt,30.0,3,14,4.8,26,No description,https://www.vinted.fr/items/5393429070-dickes-sweatshirt-von-carhartt,sweats
Carharrt Pullover Beige,Carhartt,25.0,3,7,No rating,No evaluations,No description,https://www.vinted.fr/items/5899070172-carharrt-pullover-beige,sweats
Carhartt vintage Sweater Retro 90s 90er y2k Pulli Pullover Sweater ,Carhartt,35.0,3,12,No rating,No evaluations,No description,https://www.vinted.fr/items/2907050615-carhartt-vintage-sweater-retro-90s-90er-y2k-pulli-pullover-sweater,sweats
Schwarzer Carhartt Pullover,Carhartt,25.0,3,6,No rating,No evaluations,No description,https://www.vinted.fr/items/3724171847-schwarzer-carhartt-pullover,sweats
Carhartt Men's Pullover Sweater in Türkis,Carhartt,40.0,3,30,4.7,14,"Gemütlicher Sweater von Carhartt für Männer in Größe S
Für Frauen oversize
Sehr selten getragen",https://www.vinted.fr/items/938012870-carhartt-mens-pullover-sweater-in-turkis,sweats
Carhartt Sweatshirt,Carhartt,10.0,4,2,5,16,"Gut erhaltener Carhartt Pullover.

Hat eine kleine Fehlstelle.",https://www.vinted.fr/items/5160875655-carhartt-sweatshirt,sweats
"Carhartt Sweater, S, lila",Carhartt,25.0,3,6,No rating,No evaluations,"Carhartt Sweater
lila
S
sehr guter Zustand",https://www.vinted.fr/items/5132796993-carhartt-sweater-s-lila,sweats
Carhartt sweater Creme,Carhartt,35.0,2,24,1,3,Paar mal getragener Carhartt sweater der mir aber leider zu groß ist. Die condition ist einwandfrei!,https://www.vinted.fr/items/4567607298-carhartt-sweater-creme,sweats
Carhatt Sweater XL Burgunderrot,Carhartt,45.0,3,14,5,262,Schöner Pullover,https://www.vinted.fr/items/3431162790-carhatt-sweater-xl-burgunderrot,sweats
Pull carhartt,Carhartt,40.0,1,7,5,17,Neuf avec étiquette taille L,https://www.vinted.fr/items/6027955751-pull-carhartt,sweats
Vintage Carhartt oversized hoodie ,Carhartt,39.0,3,26,5,232,"Size 3xl
Makes u look like a Jedi from star wars 
Super cozy 
Can be worn as a dress",https://www.vinted.fr/items/3870762508-vintage-carhartt-oversized-hoodie,sweats
Carhartt Pullover,Carhartt,25.0,3,6,4.9,30,Wenig getragener Carhartt Pullover in Größe S,https://www.vinted.fr/items/2972445636-carhartt-pullover,sweats
Carhartt Sweater Jacke Pulli,Carhartt,20.0,3,8,4.5,25,sehr selten getragen,https://www.vinted.fr/items/830982876-carhartt-sweater-jacke-pulli,sweats
Chase Neck Zip Sweater Carhartt,Carhartt,55.0,3,25,4.8,263,Wie neu.,https://www.vinted.fr/items/5092836592-chase-neck-zip-sweater-carhartt,sweats
Grauer Carharrt Sweater,Carhartt,30.0,3,15,4.2,5,"40 cm Länge, 46 cm Breite, 51 cm Ärmellänge",https://www.vinted.fr/items/1422874997-grauer-carharrt-sweater,sweats
Carhartt WIP 1/4 Zip Sweatshirt,Carhartt,40.0,3,25,No rating,No evaluations,Mit eingestickten Carhartt Logo,https://www.vinted.fr/items/2306869469-carhartt-wip-14-zip-sweatshirt,sweats
Vintage Y2K Carhartt sweatshirt hoodie,Carhartt,20.0,4,3,5,710,Ein brandloch sonst keine Mängel,https://www.vinted.fr/items/5887288371-vintage-y2k-carhartt-sweatshirt-hoodie,sweats
Carhartt Hoodie ,Carhartt,26.0,3,10,5,62,"kaum getragen, Größe S, Preis ist verhandelbar",https://www.vinted.fr/items/3788011660-carhartt-hoodie,sweats
Carhartt WIP Slash Sweat / Pullover - Gr. M / blau - neuwertig,Carhartt,29.95,3,0,5,3893,"Ihr Lieben,
ich biete hier mein schönes Carhartt WIP Slash Sweatshirt /Pullover in der Größe M an. Die Maße steht auf den letzten beiden Bildern. Er besteht aus 100 % Baumwolle. Die Farbe ist ein schöner melierter Blauton, der leicht ins grau geht. Der Pullover ist unisex und kann auch von Frauen getragen werden.
Schönes Teil, dass überall ausverkauft ist und perfekt zum Frühling passt.

Besonderheiten:
• Tape versehenes Rundhalsbündchen
• dreieckiger Rippeinsatz vorne
• breite Rippbündchen als Abschluss der Körperpartie und Ärmel
• Carhartt Label auf der Vorderseite 
• relaxte Schnittform

Der Neupreis lag bei 74,95 Euro. Die Bezahlung läuft am liebsten über Paypal, Überweisung oder bar bei Abholung. Der Versand erfolgt unversichert, auf Wunsch aber auch gerne versichert.
Zustand 09/10

Gerne könnt ihr meinen Katalog durchstöbern und Versandkosten sparen ;)

Aufgrund EU Richtlinen schließe ich hiermit jegliches Recht auf Garantie, Gewährleistung sowie Rückgabe (etc.) aus.

#carhartt #pullover #chase #emblem #unisex #gemütlich #warm #herbst #streetwear #vintage #carharttwip #klassiker #alltimefavourite #blau #frühling #soldout #schönesding #seltenesstück #meliert #grau #eyecatcher",https://www.vinted.fr/items/6008962413-carhartt-wip-slash-sweat-pullover-gr-m-blau-neuwertig,sweats
Grauer Carhartt Sweater in M,Carhartt,10.0,2,5,4.6,73,"Hi !
Ich verkaufe einen grauen Sweater von Carhartt in der Größe M.
Er wurde nicht getragen hat & hat dementsprechend keine Mängel. ☺️
Bei Fragen oder sonstigem stehe ich zur verfügung. :)

Liebe Grüße !",https://www.vinted.fr/items/5559620168-grauer-carhartt-sweater-in-m,sweats
Gründer Carharrtt Pullover selten,Carhartt,50.0,3,16,5,2,Kaul getragen im Carharrt Store in Düsseldorf gekauft,https://www.vinted.fr/items/5912587763-grunder-carharrtt-pullover-selten,sweats
Carhartt Sweat Pullover Gr. XS,Carhartt,17.0,4,4,5,88,"Tierfreier Nichtraucherhaushalt, keine Risse oder Löcher, siehe Fotos. Versand 4€.",https://www.vinted.fr/items/4847380015-carhartt-sweat-pullover-gr-xs,sweats
"Sweater von Carhartt,nagelneu",Carhartt,29.99,1,9,4.9,171,"Kaufe Pakete spare Versandkosten und erhalte Prozente ab dem zweiten Teil.
75%Baumwolle,25%Poly.
63cm Breite,74cm lang,regular fit",https://www.vinted.fr/items/2951610214-sweater-von-carharttnagelneu,sweats
Carhartt Sweater,Carhartt,35.0,3,15,4.8,25,"⭐️Bezeichnung: Sweater
👕Size: XS
🧼Cond: 8,5/10
✍️Notes: Paar mal angehabt nur nicht gebügelt",https://www.vinted.fr/items/4637244187-carhartt-sweater,sweats
Carhartt Hoodie dunkelgrün,Carhartt,45.0,2,18,5,47,einmal getragen,https://www.vinted.fr/items/4921836849-carhartt-hoodie-dunkelgrun,sweats
Carhartt Pullover ,Carhartt,25.0,3,6,5,3,"guter Zustand, Größe wie angegeben",https://www.vinted.fr/items/3481629150-carhartt-pullover,sweats
Carhartt Pullover,Carhartt,15.0,2,1,5,29,"Carhartt Pullover 
Größe L",https://www.vinted.fr/items/5946666372-carhartt-pullover,sweats
Gestreifter Sweater mit Kragen - carhartt,Carhartt,45.0,3,44,5,8,"Kaum getragen, sehr guter Zustand. 

Fitted M",https://www.vinted.fr/items/4025413481-gestreifter-sweater-mit-kragen-carhartt,sweats
carhartt sweater vintage,Carhartt,30.0,3,18,4.4,21,"Selten getragen 
Zwei Löcher unten zum croppen sieht man von außen nicht 
nicht übers System kaufen 
Bei Fragen gerne melden",https://www.vinted.fr/items/5199186254-carhartt-sweater-vintage,sweats
Carhartt Hooded Berkley Sweat Hoodie,Carhartt,45.0,3,14,No rating,No evaluations,Neu mit Etikett,https://www.vinted.fr/items/4010262323-carhartt-hooded-berkley-sweat-hoodie,sweats
Carhartt langarmshirt ,Carhartt,30.0,3,11,No rating,No evaluations,"langarmshirt von carhartt, maximal 3 mal getragen",https://www.vinted.fr/items/1456542251-carhartt-langarmshirt,sweats
Carhartt Sweater S,Carhartt,40.0,3,14,5,12,No description,https://www.vinted.fr/items/5381947502-carhartt-sweater-s,sweats
Hellgrauer Carhartt Sweater Gr. S,Carhartt,10.0,4,2,4.7,12,No description,https://www.vinted.fr/items/5762003006-hellgrauer-carhartt-sweater-gr-s,sweats
Dickes Sweatshirt von Carhartt,Carhartt,30.0,3,14,No rating,No evaluations,No description,https://www.vinted.fr/items/5393429070-dickes-sweatshirt-von-carhartt,sweats
Carharrt Pullover Beige,Carhartt,25.0,3,7,No rating,No evaluations,No description,https://www.vinted.fr/items/5899070172-carharrt-pullover-beige,sweats
Carhartt vintage Sweater Retro 90s 90er y2k Pulli Pullover Sweater ,Carhartt,35.0,3,12,No rating,No evaluations,No description,https://www.vinted.fr/items/2907050615-carhartt-vintage-sweater-retro-90s-90er-y2k-pulli-pullover-sweater,sweats
Schwarzer Carhartt Pullover,Carhartt,25.0,3,6,3,2,"Scharzer Carhartt pullover in sehr gutem Zustand und ohne Gebrauchsspuren.

Bei Fragen & Angeboten gerne schreiben!",https://www.vinted.fr/items/3724171847-schwarzer-carhartt-pullover,sweats
Carhartt Men's Pullover Sweater in Türkis,Carhartt,40.0,3,30,4.7,14,"Gemütlicher Sweater von Carhartt für Männer in Größe S
Für Frauen oversize
Sehr selten getragen",https://www.vinted.fr/items/938012870-carhartt-mens-pullover-sweater-in-turkis,sweats
Carhartt Sweatshirt,Carhartt,10.0,4,2,5,16,"Gut erhaltener Carhartt Pullover.

Hat eine kleine Fehlstelle.",https://www.vinted.fr/items/5160875655-carhartt-sweatshirt,sweats
"Carhartt Sweater, S, lila",Carhartt,25.0,3,6,No rating,No evaluations,"Carhartt Sweater
lila
S
sehr guter Zustand",https://www.vinted.fr/items/5132796993-carhartt-sweater-s-lila,sweats
Carhartt sweater Creme,Carhartt,35.0,2,24,1,3,Paar mal getragener Carhartt sweater der mir aber leider zu groß ist. Die condition ist einwandfrei!,https://www.vinted.fr/items/4567607298-carhartt-sweater-creme,sweats
Carhatt Sweater XL Burgunderrot,Carhartt,45.0,3,14,5,262,Schöner Pullover,https://www.vinted.fr/items/3431162790-carhatt-sweater-xl-burgunderrot,sweats
Pull carhartt,Carhartt,40.0,1,7,5,17,Neuf avec étiquette taille L,https://www.vinted.fr/items/6027955751-pull-carhartt,sweats
Vintage Carhartt oversized hoodie ,Carhartt,39.0,3,26,5,232,"Size 3xl
Makes u look like a Jedi from star wars 
Super cozy 
Can be worn as a dress",https://www.vinted.fr/items/3870762508-vintage-carhartt-oversized-hoodie,sweats
Carhartt Pullover,Carhartt,25.0,3,6,4.9,30,Wenig getragener Carhartt Pullover in Größe S,https://www.vinted.fr/items/2972445636-carhartt-pullover,sweats
Carhartt Sweater Jacke Pulli,Carhartt,20.0,3,8,4.5,25,sehr selten getragen,https://www.vinted.fr/items/830982876-carhartt-sweater-jacke-pulli,sweats
Chase Neck Zip Sweater Carhartt,Carhartt,55.0,3,25,4.8,263,Wie neu.,https://www.vinted.fr/items/5092836592-chase-neck-zip-sweater-carhartt,sweats
Grauer Carharrt Sweater,Carhartt,30.0,3,15,4.2,5,"40 cm Länge, 46 cm Breite, 51 cm Ärmellänge",https://www.vinted.fr/items/1422874997-grauer-carharrt-sweater,sweats
Carhartt WIP 1/4 Zip Sweatshirt,Carhartt,40.0,3,25,No rating,No evaluations,Mit eingestickten Carhartt Logo,https://www.vinted.fr/items/2306869469-carhartt-wip-14-zip-sweatshirt,sweats
Vintage Y2K Carhartt sweatshirt hoodie,Carhartt,20.0,4,3,5,710,Ein brandloch sonst keine Mängel,https://www.vinted.fr/items/5887288371-vintage-y2k-carhartt-sweatshirt-hoodie,sweats
Carhartt Hoodie ,Carhartt,26.0,3,10,5,62,"kaum getragen, Größe S, Preis ist verhandelbar",https://www.vinted.fr/items/3788011660-carhartt-hoodie,sweats
Carhartt WIP Slash Sweat / Pullover - Gr. M / blau - neuwertig,Carhartt,29.95,3,0,5,3893,"Ihr Lieben,
ich biete hier mein schönes Carhartt WIP Slash Sweatshirt /Pullover in der Größe M an. Die Maße steht auf den letzten beiden Bildern. Er besteht aus 100 % Baumwolle. Die Farbe ist ein schöner melierter Blauton, der leicht ins grau geht. Der Pullover ist unisex und kann auch von Frauen getragen werden.
Schönes Teil, dass überall ausverkauft ist und perfekt zum Frühling passt.

Besonderheiten:
• Tape versehenes Rundhalsbündchen
• dreieckiger Rippeinsatz vorne
• breite Rippbündchen als Abschluss der Körperpartie und Ärmel
• Carhartt Label auf der Vorderseite 
• relaxte Schnittform

Der Neupreis lag bei 74,95 Euro. Die Bezahlung läuft am liebsten über Paypal, Überweisung oder bar bei Abholung. Der Versand erfolgt unversichert, auf Wunsch aber auch gerne versichert.
Zustand 09/10

Gerne könnt ihr meinen Katalog durchstöbern und Versandkosten sparen ;)

Aufgrund EU Richtlinen schließe ich hiermit jegliches Recht auf Garantie, Gewährleistung sowie Rückgabe (etc.) aus.

#carhartt #pullover #chase #emblem #unisex #gemütlich #warm #herbst #streetwear #vintage #carharttwip #klassiker #alltimefavourite #blau #frühling #soldout #schönesding #seltenesstück #meliert #grau #eyecatcher",https://www.vinted.fr/items/6008962413-carhartt-wip-slash-sweat-pullover-gr-m-blau-neuwertig,sweats
Grauer Carhartt Sweater in M,Carhartt,10.0,2,5,4.6,73,"Hi !
Ich verkaufe einen grauen Sweater von Carhartt in der Größe M.
Er wurde nicht getragen hat & hat dementsprechend keine Mängel. ☺️
Bei Fragen oder sonstigem stehe ich zur verfügung. :)

Liebe Grüße !",https://www.vinted.fr/items/5559620168-grauer-carhartt-sweater-in-m,sweats
Gründer Carharrtt Pullover selten,Carhartt,50.0,3,16,5,2,Kaul getragen im Carharrt Store in Düsseldorf gekauft,https://www.vinted.fr/items/5912587763-grunder-carharrtt-pullover-selten,sweats
Carhartt Sweat Pullover Gr. XS,Carhartt,17.0,4,4,5,88,"Tierfreier Nichtraucherhaushalt, keine Risse oder Löcher, siehe Fotos. Versand 4€.",https://www.vinted.fr/items/4847380015-carhartt-sweat-pullover-gr-xs,sweats
Carhartt Sweater,Carhartt,35.0,3,15,4.8,25,"⭐️Bezeichnung: Sweater
👕Size: XS
🧼Cond: 8,5/10
✍️Notes: Paar mal angehabt nur nicht gebügelt",https://www.vinted.fr/items/4637244187-carhartt-sweater,sweats
Carhartt Hoodie dunkelgrün,Carhartt,45.0,2,18,5,47,einmal getragen,https://www.vinted.fr/items/4921836849-carhartt-hoodie-dunkelgrun,sweats
Carhartt Pullover Schwarz,Carhartt,20.0,4,6,4.5,22,"Schwarzer Carhartt Pullover mit Türkisem Logo

Größe S
Condition 7,5/10

Bei Fragen gerne melden",https://www.vinted.fr/items/3623052994-carhartt-pullover-schwarz,sweats
Carhartt Hoodie S Grün,Carhartt,30.0,3,79,5,23,"leider wenig getragen, super angenehmer Stoff, tolle Passform, mehr infos auf anfrage",https://www.vinted.fr/items/4361915382-carhartt-hoodie-s-grun,sweats
Carhartt sweater,Carhartt,45.0,3,4,5,4,Sehr guter Zustand,https://www.vinted.fr/items/5937166998-carhartt-sweater,sweats
Pullover Carhartt,Carhartt,10.0,3,2,4.7,12,"grau, Größe M",https://www.vinted.fr/items/747820434-pullover-carhartt,sweats
Carhartt,Carhartt,40.0,3,9,No rating,No evaluations,Carhartt Pullover oversize,https://www.vinted.fr/items/4630402764-carhartt,sweats
Grauer Carhartt Pulli ,Carhartt,40.0,3,9,3,6,Fast wie neu,https://www.vinted.fr/items/3090294357-grauer-carhartt-pulli,sweats
