Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL
Pantalon jean  carpenter Carhartt bleu marine W42 L29 workwear de travail - PAN0678,Carhartt,18.99,Good,4,5,1749,"- Bon état général, 

- chevilles abîmées, petites tâches blanches à l'arrière 

👉 Les pantalons rework Carhartt que je propose sont issus de marques de même qualité et ont été transformés avec soin. Les étiquettes de taille étant parfois inexactes, merci de vous référer aux mesures précises que j'ai prises et ajoutées en photo pour garantir un achat adapté.

- 100 % coton

🧼🧽 Les vêtements sont lavés, repassés et pliés.

📦 Livraison : Envoie des colis sous 24H
----------
#pantaloncarpenter #jeancarhartt #bleumarine #tailleW42L29 #workwearstyle #vetementtravail #jeanrobuste #lookpratique #denimmarine #modeauthentique
#carharttjeans #dunkelblaujeans #größeW42L29 #arbeitskleidung #robustemode
#carharttbroek #donkerblauwebroek #werkstijl #maatW42L29 #denimkwaliteit
#vaquerocarhartt #jeansazuloscuro #tallaW42L29 #estilotrabajo #roparesistente #modaduradera #denimclásico #ropaútil #lookprofesional #prendaurbana
#calçacarpinteiro #jeansazulescuro #tamanhoW42L29 #roupadetrabalho #estiloprático #modaprofissional #calçadurável #roupafuncional #lookcasual #modaretro
#jeanscarhartt #bluoscurojeans #tagliaW42L29 #stilelavoro #denimitaliano
#carharttdenim #darkbluejeans #sizeW42L29 #workwearfashion #ruggedstyle #professionalclothing #functionaldenim #urbanlook #classicworkwear #denimwear",https://www.vinted.fr/items/5846981701-pantalon-jean-carpenter-carhartt-bleu-marine-w42-l29-workwear-de-travail-pan0678
Carhartt Jeans Grau Größe 32/ M,Carhartt,64.9,Good,4,4.7,65,"•Größe: 32/ M
•Maße: 100 x 42 x 18 cm
•Zustand: 8.5/10
•kleiner Fleck am rechten Bein, sonst guter Zustand
•sehr gute Qualität
•schöner Fit

📦6,20€, DHL
🏦PayPal, System

Bei Fragen gerne melden!",https://www.vinted.fr/items/5846405869-carhartt-jeans-grau-grosse-32-m
vaqueros negros carhartt,Carhartt,25.0,Good,12,5,1,"vaqueros negros carhartt bastante usados y en un estado medio.
Talla
Envíos rápidos🚚",https://www.vinted.fr/items/5845320583-vaqueros-negros-carhartt
Calças Carhartt Rebel Pant 33x32,Carhartt,11.0,Good,4,5,9,Usado algumas vezes com marcas de uso normais. Medida foi ajustada são um bocadinho mais curtas.,https://www.vinted.fr/items/5845062396-calcas-carhartt-rebel-pant-33x32
Pantalon car,Carhartt,40.0,Good,9,No rating,No evaluations,Pantalon carth,https://www.vinted.fr/items/5844640461-pantalon-car
Jean droit marron / kaki Carhartt 28*34,Carhartt,15.0,Good,3,4.9,82,"Jean droit de couleur marron / kaki de chez Cartharrt. Taille 28*34. Très solide. Un peu délavé, années 2000.

100% coton

Tous les articles sont lavés avant envoi.",https://www.vinted.fr/items/5843845333-jean-droit-marron-kaki-carhartt-2834
Jean Carhartt kaki workwear,Carhartt,25.0,Good,16,4.9,2991,"Clique ici pour voir toutes les tailles 32 de mon dressing : #32323232_jeans 

Condition : 6/10
Taille : 32/32
Mesures :

Largeur : 42
Longueur : 112
Largeur des chevilles : 23

Je mesure 1m75 pour 75kg",https://www.vinted.fr/items/5843805074-jean-carhartt-kaki-workwear
Pantalon coupe droite vintage early 2000’s workwear,Carhartt,16.0,Good,16,4.9,33,"Mesure : 
Largeur de la taille : 40 cm 
Longueur : 100 cm 
Largeur des cuisses : 25 cm 
Largeur des chevilles : 21 cm 

Envoie 24-48 h 

Le mannequin mesure 1m76 bon shopping pour 65 kg 🤺



workwear 
2. #VêtementsDeTravail
3. #PantalonDeTravail
4. #WorkwearStyle
5. #SécuritéAuTravail
8. #WorkwearFashion
9. #VêtementsRobustes
10. #WorkwearLook",https://www.vinted.fr/items/5843150606-pantalon-coupe-droite-vintage-early-2000s-workwear
Pantalon vaqueros Carhartt Talla 30/32   41  Española buen estado,Carhartt,22.5,Good,3,4.7,192,"¡Dale un toque cool a tu look con estos pantalones vaqueros Carhartt! Talla 30/32, en un buen estado  y listos para acompañarte en cualquier aventura. Perfectos para lucir casual y cómodo. ¡No te los pierdas!
medidas cintura 41 cts. largo 98 cts. bajos 24 cts.   bragueta  cremallera",https://www.vinted.fr/items/5842855302-pantalon-vaqueros-carhartt-talla-3032-41-espanola-buen-estado
Carhartt Hose,Carhartt,20.0,Good,8,No rating,No evaluations,Verkaufe dunkel blaue carhartt hose 33/32,https://www.vinted.fr/items/5842336514-carhartt-hose
Carhartt double knee,Carhartt,40.0,Good,15,4.3,74,"Decent condition
For sizing check the photos :)",https://www.vinted.fr/items/5841920520-carhartt-double-knee
Pantalon jean bleu clair Carhartt W38 L30 workwear de travail - PAN0637,Carhartt,20.99,Good,7,5,1749,"- Bon état général

- abîmé au niveau des hanches, taches blanches, niveau poche arrière, et chevilles 

👉 Les pantalons rework Carhartt que je propose sont issus de marques de même qualité et ont été transformés avec soin. Les étiquettes de taille étant parfois inexactes, merci de vous référer aux mesures précises que j'ai prises et ajoutées en photo pour garantir un achat adapté.

- 100 % coton

🧼🧽 Les vêtements sont lavés, repassés et pliés.

📦 Livraison : Envoie des colis sous 24H
----------
#pantalon #jean #bleuclair #carhartt #workwear #travail #homme #durable #robuste #arbeitshose #baustelle #werkkleidung #broek #werkbroek #carharttbroek #vaquero #pantalonvaquero #ropadetrabajo #pantalóndetrabajo #calça #roupadetrabalho #carharttbrasil #calçajeans #pantalone #abbigliamento #jeanslavoro #traballaláimhe #donn #bríste #obairéadach #carpenterpants #carharttworkwear #menstyle #utilitywear #loosefit #baggy #w38 #l30 #streetwear #sturdyclothing #urbanwear #hardwearing #ruggedpants #oversizedfashion #americanworkwear #outdoorclothing #functionalwear #heavy-duty #durablefashion #constructionwear",https://www.vinted.fr/items/5841283006-pantalon-jean-bleu-clair-carhartt-w38-l30-workwear-de-travail-pan0637
Jean homme carhartt T28 soit un XS,Carhartt,15.0,Good,4,4.9,279,"Porté  
Super modèle 
Légère tâche, voir derniere photo",https://www.vinted.fr/items/5841269286-jean-homme-carhartt-t28-soit-un-xs
Carhartt Baggy Hose,Carhartt,20.0,Good,5,5,1,Bei Fragen gerne schreiben!,https://www.vinted.fr/items/5841150274-carhartt-baggy-hose
Pantalon carpenter Carhartt bleu clair W40 L30 de travail workwear - PAN0696,Carhartt,19.99,Good,5,5,1749,"- Bon état général

- déchirure avant/arrière (voir photo) & chevilles très légèrement abîmées

👉 Les pantalons rework Carhartt que je propose sont issus de marques de même qualité et ont été transformés avec soin. Les étiquettes de taille étant parfois inexactes, merci de vous référer aux mesures précises que j'ai prises et ajoutées en photo pour garantir un achat adapté.

- 100 % coton

🧼🧽 Les vêtements sont lavés, repassés et pliés.

📦 Livraison : Envoie des colis sous 24H
----------
#pantaloncarpenter #jeancarhartt #bleuclair #tailleW40L30 #workwearstyle #vetementtravail #jeanrobuste #lookpratique #denimclair #modeauthentique
#carharttjeans #hellblaujeans #größeW40L30 #arbeitskleidung #robustemode
#carharttbroek #lichteblauwebroek #werkstijl #maatW40L30 #denimkwaliteit
#vaquerocarhartt #jeansazulligero #tallaW40L30 #estilotrabajo #roparesistente #modaduradera #denimclásico #ropaútil #lookprofesional #prendaurbana
#calçacarpinteiro #jeansazulclaro #tamanhoW40L30 #roupadetrabalho #estiloprático #modaprofissional #calçadurável #roupafuncional #lookcasual #modaretro
#jeanscarhartt #azzurrojeans #tagliaW40L30 #stilelavoro #denimitaliano
#carharttdenim #lightbluejeans #sizeW40L30 #workwearfashion #ruggedstyle #professionalclothing #functionaldenim #urbanlook #classicworkwear #denimwear",https://www.vinted.fr/items/5841130768-pantalon-carpenter-carhartt-bleu-clair-w40-l30-de-travail-workwear-pan0696
Pantalon jean Carhartt bleu clair ciel workwear W32 L31 de travail - PAN0693,Carhartt,19.99,Good,3,5,1749,"- Bon état général, 

- chevilles abîmées, 

👉 Les pantalons rework Carhartt que je propose sont issus de marques de même qualité et ont été transformés avec soin. Les étiquettes de taille étant parfois inexactes, merci de vous référer aux mesures précises que j'ai prises et ajoutées en photo pour garantir un achat adapté.

- 100 % coton

🧼🧽 Les vêtements sont lavés, repassés et pliés.

📦 Livraison : Envoie des colis sous 24H
----------
#pantaloncarpenter #jeancarhartt #bleuclair #tailleW32L31 #workwearstyle #vetementtravail #denimciel #lookpratique #jeanrobuste #modeauthentique
#carharttjeans #hellblaujeans #größeW32L31 #arbeitskleidung #robustemode
#carharttbroek #lichteblauwebroek #werkstijl #maatW32L31 #denimkwaliteit
#vaquerocarhartt #jeansazulligero #tallaW32L31 #estilotrabajo #roparesistente #modaduradera #denimclásico #ropaútil #lookprofesional #prendaurbana
#calçacarpinteiro #jeansazulclaro #tamanhoW32L31 #roupadetrabalho #estiloprático #modaprofissional #calçadurável #roupafuncional #lookcasual #modaretro
#jeanscarhartt #azzurrojeans #tagliaW32L31 #stilelavoro #denimitaliano
#carharttdenim #lightbluejeans #sizeW32L31 #workwearfashion #ruggedstyle #professionalclothing #functionaldenim #urbanlook #classicworkwear #denimwear",https://www.vinted.fr/items/5841122066-pantalon-jean-carhartt-bleu-clair-ciel-workwear-w32-l31-de-travail-pan0693
Carhartt Jeans Herren gr 40 (gekürzt),Carhartt,18.0,Good,7,4.9,58,"Schwarz/grau verwaschen 
Wurde gekürzt, siehe Beinlänge Foto",https://www.vinted.fr/items/5840925755-carhartt-jeans-herren-gr-40-gekurzt
jean carhartt ,Carhartt,6.0,Good,12,4.9,47,"Accro niveau genou droit. Réparable facilement.
Le reste est en bon état",https://www.vinted.fr/items/5840565687-jean-carhartt
carhartt force pants size M color azul,Carhartt,10.0,Good,7,4.9,34,"*il capo ha un alone nella parte dietro
.
#carhartt #carharttwip #carharttvintage #carharttpants #carharttforce",https://www.vinted.fr/items/5840166918-carhartt-force-pants-size-m-color-azul
jeans carhartt,Carhartt,20.0,Good,3,4.7,52,"Large, taille-mi haute, abîmé en bas et où il y a la ceinture (dernière photo)",https://www.vinted.fr/items/5840131957-jeans-carhartt
The vintage Y2K Carhartt Carpenter pant,Carhartt,25.0,Good,17,4.9,2256,"Ancien pantalon de travail 
Taille W34/L32
Longueur=108cm
Taille=43cm
Haut de la cuisse=32cm
Chevilles=22cm

#TL91carhartt
#TL91workwear
#TL91carpenter
#TL91W34
#carpentercarhartt
#carpenterpants
#carpenterstyle
#carharttworkwear
#carharttpants
#carharttvintage
#carpenterjeans
#carpenter",https://www.vinted.fr/items/5839142488-the-vintage-y2k-carhartt-carpenter-pant
The vintage Y2K Carhartt Work pant,Carhartt,25.0,Good,17,4.9,2256,"Ancien pantalon de travail 
Longueur=108cm
Taille=48cm
Haut de la cuisse=38cm
Chevilles=20cm

#TL91carhartt
#TL91workwear
#TL91carpenter
#TL91W34
#carpentercarhartt
#carpenterpants
#carpenterstyle
#carharttworkwear
#carharttpants
#carharttvintage
#carpenterjeans
#carpenter",https://www.vinted.fr/items/5839132245-the-vintage-y2k-carhartt-work-pant
Jean carhartt w36 l34,Carhartt,20.0,Good,5,4.9,120,"Jean carhartt w36 l34
État a regarder sur les photos",https://www.vinted.fr/items/5839122319-jean-carhartt-w36-l34
Jean carhartt,Carhartt,20.0,Good,8,4.7,25,"Slimpant 33x34

 Pantalon de la marque carhartt. 
C’est un slimpant mais sur moi, il avait plus une coupe regular / droite.
Très agréable, acheté dans une friperie.

Il y a la référence sur la dernière photo 
Je mesure 1m89 et fais 82kg.",https://www.vinted.fr/items/5838540934-jean-carhartt
Jean Slim Carhartt,Carhartt,12.0,Good,8,4.6,11,"Bon état
Taille 30-32",https://www.vinted.fr/items/5837393228-jean-slim-carhartt
Carhartt jeans Brandon mt S,Carhartt,70.0,Good,6,5,19,"Carhartt Jeans
Model Brandon
Maat S",https://www.vinted.fr/items/5837053397-carhartt-jeans-brandon-mt-s
Pack pantalones carhartt,Carhartt,30.0,Good,3,5,11,"Pantalones carhartt
Mismo modelo diferentes colores. 
Talla 29x32
Tienen el bolsillo trasero un poco descolorido. Como se ve en las fotos . 
Las cremalleras funcionan todas",https://www.vinted.fr/items/5836774469-pack-pantalones-carhartt
Jean carhartt workwear,Carhartt,15.0,Good,4,4.8,28,Peu porté,https://www.vinted.fr/items/5836215828-jean-carhartt-workwear
Jeans Carhartt kaki,Carhartt,10.0,Good,4,4.9,57,"Jeans Carhartt kaki homme, taille 30/32
Bon état général excepté la petite tache sur la poche arrière (voir photo)",https://www.vinted.fr/items/5836050597-jeans-carhartt-kaki
Pantalon jean carpenter bleu ciel Carhartt W44 L32 workwear de travail - PAN0728,Carhartt,21.99,Good,13,5,1749,"- Bon état général

- entre jambes, abîmées et taches niveau devant

👉 Les pantalons rework Carhartt que je propose sont issus de marques de même qualité et ont été transformés avec soin. Les étiquettes de taille étant parfois inexactes, merci de vous référer aux mesures précises que j'ai prises et ajoutées en photo pour garantir un achat adapté.

- 100 % coton

🧼🧽 Les vêtements sont lavés, repassés et pliés.

📦 Livraison : Envoie des colis sous 24H
----------
#pantalon #jean #carpenter #bleuciel #carhartt #workwear #travail #homme #durable #denim #arbeitshose #jeanshose #baustelle #werkkleidung #broek #werkbroek #carharttbroek #carpenterbroek #vaquero #pantalonvaquero #ropadetrabajo #pantalóndetrabajo #calça #roupadetrabalho #jeansclaro #carharttbrasil #calçacarpenter #pantalone #abbigliamento #jeanslavoro #traballaláimhe #donn #bríste #obairéadach #carpenterpants #carharttworkwear #menstyle #utilitywear #loosefit #baggy #w44 #l32 #streetwear #heavyjeans #sturdyclothing #urbanwear #hardwearing #ruggedjeans #oversizedfashion #rawdenim #americanworkwear #outdoorclothing",https://www.vinted.fr/items/5835300655-pantalon-jean-carpenter-bleu-ciel-carhartt-w44-l32-workwear-de-travail-pan0728
Jean Carhartt vintage doublure bleu W38 L34,Carhartt,35.0,Good,7,4.8,78,"👔 Jean Carhartt vintage doublure bleu W38 L34

🤝 Négociations Possibles !

🔖 mixte

📏 Taille : W38 L34 !

en cm

Taille : 47
longueur : 110
cuisse : 34
cheville : 24

🔎 Qualité : très bon état !

📦 Envoi en 48h et sécurisé !",https://www.vinted.fr/items/5834051375-jean-carhartt-vintage-doublure-bleu-w38-l34
Pantalon velour Carhartt,Carhartt,23.0,Good,9,4.6,21,"Pantalon porté quelques fois : La couture sur le bas droit est un peu abîmée ( ⚠️ LES OURLETS SONT PRÉSENT DE BASE SUR LE PANTALON ), 

il y a une petite usure au niveau de l’entrejambe qui ne se verras pas tellement sur les photos et la taille précise est : W31 L32 👖

Pour plus de précisions n’hésitez pas !",https://www.vinted.fr/items/5833747872-pantalon-velour-carhartt
Zwarte jeans “Brandon” Carhartt xs,Carhartt,60.0,Good,9,No rating,No evaluations,"Veel gedragen
In goede staat , lichte gebruiksporen aan de achterkant.
Maat xs",https://www.vinted.fr/items/5832690093-zwarte-jeans-brandon-carhartt-xs
Jeans Carhartt,Carhartt,18.0,Good,4,4.9,30,"Jeans lungo della Carhartt.
Taglia W30/32 e originale 100%.
Articolo indossato, ma tenuto bene ed in buone condizioni, presentando qualche segno d’usura.

#carhartt #carharttwip #carharttvintage 
#carharttworkwear #clothing #clothingvintage
#streetwear #streetstyle #jacket #giaccavento
#nylon #nylonjacket #blue #vestitidimarca
#vendi #sconto #usatofirmato
#usatoselezionato #vintagestyle #abitivintage
#vintageclothing #abiti #vesititvintage #outfit
#vintageoutfit #modavintage
#secondhandclothing #aesthetic
#secondhandshop #style #vintageclothes
#vinted #vinted #secondhand #dressing
#vintedcloset",https://www.vinted.fr/items/5832097032-jeans-carhartt
Jean Cararht,Carhartt,30.0,Good,3,4.9,20,Porte quelque fois. Confortable,https://www.vinted.fr/items/5826765753-jean-cararht
Carhartt blue jeans,Carhartt,15.0,Good,7,5,90,Men’s Carhartt blue jeans,https://www.vinted.fr/items/5826074866-carhartt-blue-jeans
Jean Carhartt,Carhartt,20.0,Good,8,4.9,22,Taille 28/32,https://www.vinted.fr/items/5825771939-jean-carhartt
Carhartt jeans,Carhartt,20.0,Good,22,4.9,74,Carhartt jeans . 32 x 34.,https://www.vinted.fr/items/5825749003-carhartt-jeans
Pentalon carhartt gris,Carhartt,20.0,Good,8,4.7,14,Porte quelque fois,https://www.vinted.fr/items/5825589671-pentalon-carhartt-gris
Jeans Carhartt,Carhartt,11.0,Good,6,4.8,162,"Jean Carhartt, Modèle Texas Pant, teinte foncé, taille origine 29X34 soit un petit 38, la longueur a été coupé pour une coupe courte.",https://www.vinted.fr/items/5825427845-jeans-carhartt
Carhartt  WIP Vicious Pant,Carhartt,17.0,Good,3,5,8,33 W / 32 L,https://www.vinted.fr/items/5825320084-carhartt-wip-vicious-pant
Double knee pant,Carhartt,25.0,Good,5,5,189,"Jean Carhartt taille 29x32.
Bas du jean usé mais le reste en en bon état.",https://www.vinted.fr/items/5824871034-double-knee-pant
Calças Carhartt,Carhartt,20.0,Good,6,5,17,Tamanho 40EU,https://www.vinted.fr/items/5824763196-calcas-carhartt
Jeans Carhartt,Carhartt,10.0,Good,5,5,17,"Jeans Carhartt 
Taille 31/32 (taille americaine)",https://www.vinted.fr/items/5824404480-jeans-carhartt
jean carhartt,Carhartt,45.0,Good,3,5,50,"W31 L32
bleu
bon état
coupe droite",https://www.vinted.fr/items/5824307304-jean-carhartt
Carhartt Newel Pant,Carhartt,30.0,Good,13,4.8,95,"getragen, in gutem Zustand",https://www.vinted.fr/items/5823869582-carhartt-newel-pant
Pantalon jeans carhartt taille 40,Carhartt,25.0,Good,3,4.9,1069,"Pantalon jeans carhartt taille 40 porté mais en très bon état les mesures avec les photos 



#pantalon #jeans #homme #femme #carharttwip #carharttvintage #carhartt",https://www.vinted.fr/items/5823793385-pantalon-jeans-carhartt-taille-40
Jean carhartt coupe skinny taille 42,Carhartt,15.0,Good,3,4.9,1901,"Jean coupe skinny carhartt 32x34
Taille 42
Bon etat, quelques défauts voir les photos",https://www.vinted.fr/items/5821629259-jean-carhartt-coupe-skinny-taille-42
Jean carhartt vintage 34x32,Carhartt,29.99,Good,9,4.6,79,"🎈événement 🎈
Pour tous les abonnés, on vous offre -10% sur cet article jusqu’à 28/02/2025 ! Pas de limité!

Pièce iconique du workwear, ce jean Carhartt vintage allie robustesse et style rétro. Avec sa coupe ample et son délavage unique, il apporte une touche streetwear et décontractée à n'importe quelle tenue. 

Chaque pièce est unique et peut présenter des traces d’usure ou de légères imperfections, témoignant de son authenticité et de son histoire.

♻️ Du caractère, du style et une seconde vie pour un classique incontournable !",https://www.vinted.fr/items/5820929761-jean-carhartt-vintage-34x32
Pantalon carhartt vintage 33x32,Carhartt,32.0,Good,4,4.6,79,"🎈événement 🎈
Pour tous les abonnés, on vous offre -10% sur cet article jusqu’à 28/02/2025 ! Pas de limité!

Pièce iconique du workwear, ce jean Carhartt vintage allie robustesse et style rétro. Avec sa coupe ample et son délavage unique, il apporte une touche streetwear et décontractée à n'importe quelle tenue. 

Chaque pièce est unique et peut présenter des traces d’usure ou de légères imperfections, témoignant de son authenticité et de son histoire.

♻️ Du caractère, du style et une seconde vie pour un classique incontournable !",https://www.vinted.fr/items/5820912985-pantalon-carhartt-vintage-33x32
jeans neri cahrarrt,Carhartt,30.0,Good,10,No rating,No evaluations,in buone condizioni e di ottima vestibilità,https://www.vinted.fr/items/5820617869-jeans-neri-cahrarrt
Carhartt Newel Pant,Carhartt,24.0,Good,18,4.6,9,"34x32 

slightly distressed",https://www.vinted.fr/items/5819777560-carhartt-newel-pant
Carhartt relaxed straight jeans,Carhartt,18.0,Good,4,4.1,18,"Waist: 33
Inseam: 28
Rise: 11
Leg opening: 9",https://www.vinted.fr/items/5819538268-carhartt-relaxed-straight-jeans
Pantalon de travail bleu jean Carhartt workpant relaxed fit 33x30,Carhartt,10.0,Good,9,4.9,1376,"Produit en bon état ! 
Défauts en photo

J’envoi le jour même 

Si vous avez des questions écrivez moi 💃

194",https://www.vinted.fr/items/5818328305-pantalon-de-travail-bleu-jean-carhartt-workpant-relaxed-fit-33x30
Light wash carhartt wide jeans,Carhartt,30.0,Good,3,4.9,44,"bought 110e size 31x32 simple pants 
100% cotton
Beautiful light wash 
few using details",https://www.vinted.fr/items/5818288299-light-wash-carhartt-wide-jeans
Jeans Carhartt 32x32,Carhartt,30.0,Good,6,No rating,No evaluations,"Jeans (Baumwolle) von CARHARTT in Größe 32x32, Farbe: verwaschenes schwarz

Maße: Bundweite 84 cm, Länge insgesamt 106 cm

Leider zu groß gekauft auf Vinted",https://www.vinted.fr/items/5818197124-jeans-carhartt-32x32
Carhartt Carpenter Pants,Carhartt,30.0,Good,4,5,14,Size 32x30,https://www.vinted.fr/items/5817192065-carhartt-carpenter-pants
carhartt work jeans size S color brown,Carhartt,34.0,Good,10,4.9,34,"MISURE
larghezza vita 37 cm
lunghezza gamba 100 cm
larghezza gamba (al piede) 23 cm
.
#carhartt #carharttwip #carharttvintage #carharttworkwear #carharttworkpant",https://www.vinted.fr/items/5816545667-carhartt-work-jeans-size-s-color-brown
Jeans carhartt,Carhartt,20.0,Good,5,5,171,"Jean 36/30
Taille anglaise",https://www.vinted.fr/items/5816097663-jeans-carhartt
Vaqueros Carhartt vintage gris oscuro,Carhartt,25.0,Good,7,No rating,No evaluations,Carhartt vintage original,https://www.vinted.fr/items/5815583663-vaqueros-carhartt-vintage-gris-oscuro
Black Carhartt carpenter Pants W32 L32,Carhartt,23.0,Good,4,5,47,W32 L32,https://www.vinted.fr/items/5814412941-black-carhartt-carpenter-pants-w32-l32
Jeans Carhartt Gris foncé,Carhartt,7.0,Good,4,4.9,47,"Jeans porté
Encore en bon état 
La couleur est celle de la 1ere photo",https://www.vinted.fr/items/5814221518-jeans-carhartt-gris-fonce
Carhartt jeans,Carhartt,19.99,Good,4,4.4,57,Geweldige staat.,https://www.vinted.fr/items/5813174612-carhartt-jeans
Jeans coupe droite carhartt vintage workwear,Carhartt,23.7,Good,17,4.7,136,"Taille : 30/32
Mesure : 
Largeur de la taille : 40 cm 
Longueur : 105 cm 
Largeur des cuisses : 22 cm 
Largeur des chevilles : 20 cm 

Envoie 24-48 h 

Le mannequin mesure 1m76 bon shopping pour 65 kg 🤺",https://www.vinted.fr/items/5811871255-jeans-coupe-droite-carhartt-vintage-workwear
Pantalon Carhartt,Carhartt,13.0,Good,3,4.9,168,Pantalon homme coupe droite,https://www.vinted.fr/items/5811245658-pantalon-carhartt
Carhartt Hose Vintage Blau *Größe W33*,Carhartt,20.0,Good,6,4.5,11,"-Carhartt Hose Jeans
-Workwear Hose
-Blaue Vintage Hose
-Farbspritzer
-Bei weitern Fragen oder Bildern einfach Schreiben :)
#carhartt #carharttvintage #carharttworkwear #carharttpants #vintage #blau",https://www.vinted.fr/items/5808835561-carhartt-hose-vintage-blau-grosse-w33
Pantalone Carhartt uomo,Carhartt,15.0,Good,10,4.7,74,Info e misure in chat,https://www.vinted.fr/items/5808673126-pantalone-carhartt-uomo
Jean foncé Carharrt,Carhartt,35.0,Good,4,5,4,"Type de produit : Jean foncé ajusté rebel pant

Marque : Carharrt

État du produit : Très bon état, petites taches à l'avant du pantalon

Taille : W33L32

 Lxlxh: _ Hauteur : 105 cm
            _ Largeur taille : 46 cm
            _ Longueur entrejambe* : 82 cm

Détails du produit : Jean foncé ajusté, modèle Rebel pant Carharrt, avec de légères taches à l'avant 


Article lavé : ✔️
Article verifié : ✔️

*La longueur de l’entrejambe est prise de la couture interieur jusque la cheville 

Pour tout complément d’information je vous laisse me contacter en privé ( + de photos ou pour + de détails ). 

Je vous laisse mon compte Instagram où vous serez au courant en premier des prochains drops sur vinted, et où vous pourrez retrouver mon univers et mes créations ,

Merci à tous, 

with luv,

 Phil’s&drip

#pantalon #dickies #carharrt #us #fila #pants #jeans #jeansvintage #denimstyle #denim #streetwear #pantalonworkwear #dickiespants #workwear #carharrtbrand",https://www.vinted.fr/items/5806492241-jean-fonce-carharrt
Carhartt Jeans (Pontiac),Carhartt,50.0,Good,6,5,1,"Gut erhaltene Carhartt-Jeans. Nicht oft getragen und in einem guten Zustand
Größe 36/34; Farbe dunkelblau",https://www.vinted.fr/items/5806475686-carhartt-jeans-pontiac
Jean taille L Carhartt,Carhartt,32.0,Good,7,5,161,"Jean taille L Carhartt 

- Largeur taille : 49cm
- Longueur : 109cm
- Largeur cheville : 22cm

Très bon état, excepté le bas des jambes (voir dernière photo) 

Envoi rapide et soigné",https://www.vinted.fr/items/5806150346-jean-taille-l-carhartt
Carhartt Jeans,Carhartt,10.0,Good,4,5,2,Herren Jeans in Hellblau (32x32) mit Mehrknopf Verschluss,https://www.vinted.fr/items/5805187326-carhartt-jeans
Pantalon Carhartt Carpenter Double knee,Carhartt,23.0,Good,20,5,1,"Bon condition, juste en peu déchiré en bas. 
Taille 32x32 in 

Good condition just a bit ripped at the bottom, baggy fit size 32x32.",https://www.vinted.fr/items/5804772745-pantalon-carhartt-carpenter-double-knee
jeans carhartt,Carhartt,28.0,Good,30,4.5,8,"girovita 80cm
lunghezza 102cm
leggermente usurati",https://www.vinted.fr/items/5803602654-jeans-carhartt
jean carhartt noir,Carhartt,20.0,Good,7,5,15,"porté quelque fois
prix négociable 
ceinture élastique faite moi meme au niveau de la taille",https://www.vinted.fr/items/5801952953-jean-carhartt-noir
Black Carhartt Jeans,Carhartt,30.0,Good,8,4.9,9,"Has been worn, still in good condition",https://www.vinted.fr/items/5801832122-black-carhartt-jeans
Jeans coupe droite carhartt vintage early 2000’s,Carhartt,22.0,Good,17,4.9,33,"Mesure : 
Largeur de la taille : 44 cm 
Longueur : 115 cm 
Largeur des cuisses : 25 cm 
Largeur des chevilles : 18 cm 

Envoie 24-48 h 

Le mannequin mesure 1m76 bon shopping pour 65 kg 🤺



workwear 
2. #VêtementsDeTravail
3. #PantalonDeTravail
4. #WorkwearStyle
5. #SécuritéAuTravail
8. #WorkwearFashion
9. #VêtementsRobustes
10. #WorkwearLook",https://www.vinted.fr/items/5801487213-jeans-coupe-droite-carhartt-vintage-early-2000s
Jean carhart,Carhartt,40.0,Good,3,4.9,133,Jean carhartt taille approximative 42. Seuls les bas des jambes sont abîmées ( voir photos),https://www.vinted.fr/items/5800682306-jean-carhart
jean pantalon carhartt,Carhartt,30.0,Good,12,5,21,"noir/gris
taille 27 ≈ 36/37
porté mais toujours en bon état
pas de défaut",https://www.vinted.fr/items/5800633044-jean-pantalon-carhartt
Jean Carhartt single knee vintage y2k made in USA 🇺🇸 29x34,Carhartt,25.0,Good,3,4.9,2005,"🌷 Jean Carhartt single knee vintage y2k made in USA 🇺🇸 
🌷 W29/L34
🌷 Bon état, il est taché au niveau du bas mais vous pouvez le couper pour en faire un bermuda 



Tour de taille : 38cm
Tour de cuisses : 51cm
Longueur depuis l’entrejambe : 80cm




#carhartt #vintagecarhartt #carhartty2k #carharttwip #singleknee #vintage #vintagepant #carharttvintage #y2k #madeinusa",https://www.vinted.fr/items/5800582231-jean-carhartt-single-knee-vintage-y2k-made-in-usa-29x34
Carhartt Pontiac Pant,Carhartt,15.0,Good,7,4.9,56,Trage die Hose schon länger nicht mehr. Sie ist in einem guten Zustand! Ich habe keine sichtbaren Gebrauchsspuren gefunden!,https://www.vinted.fr/items/5799603387-carhartt-pontiac-pant
Carhartt Jeans W33,Carhartt,19.0,Good,7,4.8,218,"Männer Jeans 
Kann von Frauen oversized getragen werden 
L/XL",https://www.vinted.fr/items/5796590033-carhartt-jeans-w33
Carhartt Pantiac Pant,Carhartt,15.0,Good,5,5,1,"W34/L32 
Zustand siehe Fotos",https://www.vinted.fr/items/5796516753-carhartt-pantiac-pant
Pantalone Carhartt uomo,Carhartt,15.0,Good,10,4.7,74,Info e misure in chat,https://www.vinted.fr/items/5808673126-pantalone-carhartt-uomo
